EmployeeID,Date,UnitsProduced,Defects,Attendance,OvertimeHours
37,2024-01-07,70,1,1,1
37,2024-01-08,79,4,1,1
37,2024-01-09,105,2,1,2
37,2024-01-10,95,3,1,1
37,2024-01-11,136,9,1,3
37,2024-01-12,50,6,1,0
37,2024-01-13,84,1,1,1
37,2024-01-14,61,7,1,1
37,2024-01-15,129,5,1,2
37,2024-01-16,107,0,1,0
37,2024-01-17,66,5,1,2
37,2024-01-18,56,7,1,3
37,2024-01-19,119,8,1,1
37,2024-01-20,61,8,1,3
37,2024-01-21,92,1,1,3
37,2024-01-22,55,3,1,1
37,2024-01-23,120,5,1,2
37,2024-01-24,133,7,1,1
37,2024-01-25,70,7,1,1
37,2024-01-26,102,7,1,2
37,2024-01-27,136,3,1,3
37,2024-01-28,133,1,1,1
37,2024-01-29,115,6,1,1
37,2024-01-30,105,5,1,0
37,2024-01-31,57,1,1,3
37,2024-02-01,69,2,1,2
37,2024-02-02,146,5,1,3
37,2024-02-03,136,7,1,3
37,2024-02-04,140,8,1,3
37,2024-02-05,95,2,1,0
37,2024-02-06,80,5,1,1
37,2024-02-07,54,3,0,1
37,2024-02-08,104,0,1,2
37,2024-02-09,90,8,0,0
37,2024-02-10,124,8,1,3
37,2024-02-11,100,9,1,0
37,2024-02-12,141,2,1,1
37,2024-02-13,55,5,1,1
37,2024-02-14,72,1,1,1
37,2024-02-15,125,9,1,3
37,2024-02-16,103,2,1,0
37,2024-02-17,109,0,1,2
37,2024-02-18,110,2,1,0
37,2024-02-19,66,4,1,3
37,2024-02-20,58,0,1,0
37,2024-02-21,145,3,1,3
37,2024-02-22,105,2,1,2
37,2024-02-23,113,6,1,1
37,2024-02-24,56,0,1,2
37,2024-02-25,139,3,0,0
37,2024-02-26,58,3,1,2
37,2024-02-27,86,1,1,3
37,2024-02-28,114,2,1,0
37,2024-02-29,135,2,1,0
37,2024-03-01,140,2,1,2
37,2024-03-02,113,2,1,2
37,2024-03-03,119,7,1,3
37,2024-03-04,98,2,1,3
37,2024-03-05,69,3,0,3
37,2024-03-06,89,9,1,0
37,2024-03-07,54,8,1,1
37,2024-03-08,89,8,1,3
37,2024-03-09,51,4,1,0
37,2024-03-10,109,3,0,1
37,2024-03-11,64,6,1,1
37,2024-03-12,53,1,1,0
37,2024-03-13,90,1,1,1
37,2024-03-14,86,4,1,0
37,2024-03-15,92,9,1,3
37,2024-03-16,105,5,1,1
37,2024-03-17,87,3,1,1
37,2024-03-18,107,6,1,0
37,2024-03-19,58,1,1,2
37,2024-03-20,123,9,1,2
37,2024-03-21,66,4,1,3
37,2024-03-22,79,3,1,2
37,2024-03-23,144,5,0,2
37,2024-03-24,140,0,1,3
37,2024-03-25,96,9,1,2
37,2024-03-26,74,4,1,3
37,2024-03-27,103,3,1,2
37,2024-03-28,100,9,1,0
37,2024-03-29,88,1,1,1
37,2024-03-30,116,6,1,3
37,2024-03-31,126,1,1,1
38,2024-01-01,122,4,1,2
38,2024-01-02,103,7,1,2
38,2024-01-03,111,5,1,3
38,2024-01-04,71,2,0,3
38,2024-01-05,127,7,1,2
38,2024-01-06,131,8,1,1
38,2024-01-07,120,7,1,1
38,2024-01-08,114,4,1,2
38,2024-01-09,108,9,1,3
38,2024-01-10,139,0,1,1
38,2024-01-11,55,5,1,3
38,2024-01-12,123,8,1,0
38,2024-01-13,76,1,1,2
38,2024-01-14,87,7,1,2
38,2024-01-15,101,4,1,1
38,2024-01-16,128,3,1,0
38,2024-01-17,117,6,1,2
38,2024-01-18,146,7,1,1
38,2024-01-19,147,4,1,1
38,2024-01-20,66,1,1,3
38,2024-01-21,98,0,1,0
38,2024-01-22,90,7,1,2
38,2024-01-23,121,0,1,2
38,2024-01-24,79,6,1,2
38,2024-01-25,135,4,1,0
38,2024-01-26,129,6,1,0
38,2024-01-27,100,0,1,2
38,2024-01-28,51,2,1,2
38,2024-01-29,50,8,1,0
38,2024-01-30,60,4,1,3
38,2024-01-31,59,7,1,1
38,2024-02-01,68,4,1,2
38,2024-02-02,142,9,1,1
38,2024-02-03,65,3,0,2
38,2024-02-04,102,2,1,0
38,2024-02-05,141,8,1,0
38,2024-02-06,123,2,1,3
38,2024-02-07,64,4,1,3
38,2024-02-08,53,2,1,1
38,2024-02-09,67,2,0,2
38,2024-02-10,88,5,1,1
38,2024-02-11,78,8,1,1
38,2024-02-12,71,1,1,2
38,2024-02-13,69,8,1,1
38,2024-02-14,50,6,1,0
38,2024-02-15,53,1,1,2
38,2024-02-16,86,5,1,0
38,2024-02-17,97,5,1,3
38,2024-02-18,119,0,1,1
38,2024-02-19,135,4,0,1
38,2024-02-20,108,4,1,3
38,2024-02-21,146,7,1,0
38,2024-02-22,99,8,1,0
38,2024-02-23,145,5,1,1
38,2024-02-24,101,1,1,2
38,2024-02-25,56,4,1,3
38,2024-02-26,72,6,1,1
38,2024-02-27,54,2,1,2
38,2024-02-28,140,9,1,2
38,2024-02-29,125,4,1,0
38,2024-03-01,123,2,1,0
38,2024-03-02,76,6,1,1
38,2024-03-03,62,2,1,3
38,2024-03-04,76,1,1,1
38,2024-03-05,131,8,1,2
38,2024-03-06,136,5,1,2
38,2024-03-07,90,4,1,1
38,2024-03-08,73,8,1,2
38,2024-03-09,62,5,1,0
38,2024-03-10,62,9,1,0
38,2024-03-11,108,6,1,0
38,2024-03-12,121,4,1,0
38,2024-03-13,110,8,1,3
38,2024-03-14,98,0,0,0
38,2024-03-15,116,8,1,3
38,2024-03-16,104,2,1,3
38,2024-03-17,78,6,1,1
38,2024-03-18,113,3,1,1
38,2024-03-19,78,3,1,3
38,2024-03-20,124,2,1,2
38,2024-03-21,76,7,1,0
38,2024-03-22,75,1,1,3
38,2024-03-23,59,0,1,2
38,2024-03-24,50,9,1,3
38,2024-03-25,110,4,1,1
38,2024-03-26,147,6,1,2
38,2024-03-27,118,9,1,3
38,2024-03-28,62,3,1,3
38,2024-03-29,62,1,1,2
38,2024-03-30,85,7,1,1
38,2024-03-31,117,5,0,3
39,2024-01-01,119,8,1,0
39,2024-01-02,85,4,1,2
39,2024-01-03,62,6,1,2
39,2024-01-04,71,0,1,2
39,2024-01-05,99,3,1,2
39,2024-01-06,123,5,1,0
39,2024-01-07,79,5,1,2
39,2024-01-08,65,5,1,2
39,2024-01-09,101,7,1,0
39,2024-01-10,54,6,1,0
39,2024-01-11,58,9,1,0
39,2024-01-12,106,1,1,0
39,2024-01-13,115,0,1,3
39,2024-01-14,108,4,1,0
39,2024-01-15,109,9,1,0
39,2024-01-16,58,5,0,2
39,2024-01-17,129,4,0,3
39,2024-01-18,71,1,1,3
39,2024-01-19,116,1,1,1
39,2024-01-20,81,0,1,0
39,2024-01-21,102,6,1,0
39,2024-01-22,131,8,1,0
39,2024-01-23,123,6,0,2
39,2024-01-24,129,0,1,0
39,2024-01-25,134,9,1,3
39,2024-01-26,56,4,1,0
39,2024-01-27,84,3,1,0
39,2024-01-28,71,4,1,3
39,2024-01-29,82,8,1,1
39,2024-01-30,137,1,0,0
39,2024-01-31,86,0,1,2
39,2024-02-01,61,6,0,2
39,2024-02-02,70,2,1,2
39,2024-02-03,104,6,0,1
39,2024-02-04,131,5,1,3
39,2024-02-05,93,4,1,1
39,2024-02-06,116,5,1,2
39,2024-02-07,91,4,0,3
39,2024-02-08,111,1,1,0
39,2024-02-09,79,8,1,1
39,2024-02-10,146,6,1,2
39,2024-02-11,121,5,1,0
39,2024-02-12,137,5,1,2
39,2024-02-13,61,7,1,2
39,2024-02-14,123,4,1,2
39,2024-02-15,91,5,1,1
39,2024-02-16,111,2,1,3
39,2024-02-17,84,0,1,2
39,2024-02-18,76,4,1,2
39,2024-02-19,124,6,1,1
39,2024-02-20,64,4,1,3
39,2024-02-21,72,1,1,0
39,2024-02-22,84,5,1,2
39,2024-02-23,86,4,1,3
39,2024-02-24,78,4,1,1
39,2024-02-25,91,3,1,1
39,2024-02-26,76,1,1,3
39,2024-02-27,144,5,1,2
39,2024-02-28,81,9,1,3
39,2024-02-29,149,4,1,2
39,2024-03-01,108,9,1,3
39,2024-03-02,56,2,1,1
39,2024-03-03,149,3,1,1
39,2024-03-04,126,5,1,3
39,2024-03-05,50,7,1,1
39,2024-03-06,58,8,1,2
39,2024-03-07,149,2,0,1
39,2024-03-08,99,2,1,1
39,2024-03-09,89,3,1,1
39,2024-03-10,98,6,1,2
39,2024-03-11,118,5,1,0
39,2024-03-12,129,2,1,0
39,2024-03-13,116,7,1,3
39,2024-03-14,138,9,1,2
39,2024-03-15,88,7,1,1
39,2024-03-16,96,7,0,0
39,2024-03-17,133,5,1,0
39,2024-03-18,62,2,1,3
39,2024-03-19,109,7,0,2
39,2024-03-20,141,3,1,0
39,2024-03-21,79,8,1,0
39,2024-03-22,148,3,0,1
39,2024-03-23,134,3,1,0
39,2024-03-24,103,0,1,3
39,2024-03-25,125,8,1,0
39,2024-03-26,125,0,1,1
39,2024-03-27,86,3,1,2
39,2024-03-28,109,0,1,2
39,2024-03-29,129,0,1,0
39,2024-03-30,115,8,1,2
39,2024-03-31,116,9,1,2
40,2024-01-01,59,4,1,1
40,2024-01-02,64,7,1,0
40,2024-01-03,114,3,1,2
40,2024-01-04,118,9,1,3
40,2024-01-05,138,2,1,3
40,2024-01-06,53,9,1,0
40,2024-01-07,111,5,1,0
40,2024-01-08,108,8,1,1
40,2024-01-09,84,8,1,0
40,2024-01-10,58,7,1,2
40,2024-01-11,88,5,1,3
40,2024-01-12,113,6,1,3
40,2024-01-13,88,3,1,1
40,2024-01-14,100,7,1,3
40,2024-01-15,96,4,1,0
40,2024-01-16,80,8,1,1
40,2024-01-17,105,1,1,2
40,2024-01-18,98,1,0,2
40,2024-01-19,97,1,1,1
40,2024-01-20,137,4,1,2
40,2024-01-21,87,9,0,2
40,2024-01-22,101,2,1,3
40,2024-01-23,104,6,1,1
40,2024-01-24,77,7,1,3
40,2024-01-25,136,2,1,2
40,2024-01-26,114,5,1,0
40,2024-01-27,79,8,1,3
40,2024-01-28,135,8,1,1
40,2024-01-29,113,0,1,3
40,2024-01-30,137,7,1,3
40,2024-01-31,57,6,1,2
40,2024-02-01,118,5,1,3
40,2024-02-02,106,8,1,2
40,2024-02-03,133,3,1,2
40,2024-02-04,142,7,1,2
40,2024-02-05,135,6,1,0
40,2024-02-06,147,8,1,3
40,2024-02-07,72,3,1,2
40,2024-02-08,113,3,1,2
40,2024-02-09,140,7,1,1
40,2024-02-10,124,1,1,1
40,2024-02-11,90,7,1,3
40,2024-02-12,55,3,1,1
40,2024-02-13,54,3,1,0
40,2024-02-14,68,2,1,2
40,2024-02-15,78,8,1,0
40,2024-02-16,60,7,1,1
40,2024-02-17,116,5,1,2
40,2024-02-18,107,8,1,2
40,2024-02-19,128,2,0,3
40,2024-02-20,69,5,1,0
40,2024-02-21,116,8,1,0
40,2024-02-22,129,1,1,3
40,2024-02-23,101,5,1,0
40,2024-02-24,125,3,1,3
40,2024-02-25,67,3,1,3
40,2024-02-26,102,3,1,2
40,2024-02-27,58,9,1,0
40,2024-02-28,139,5,1,0
40,2024-02-29,119,4,1,3
40,2024-03-01,114,6,1,1
40,2024-03-02,97,3,1,3
40,2024-03-03,145,0,1,2
40,2024-03-04,112,0,1,1
40,2024-03-05,138,2,1,3
40,2024-03-06,77,6,1,3
40,2024-03-07,126,1,1,1
40,2024-03-08,86,0,1,1
40,2024-03-09,121,0,1,2
40,2024-03-10,75,1,1,1
40,2024-03-11,82,3,1,1
40,2024-03-12,84,8,1,0
40,2024-03-13,134,0,0,1
40,2024-03-14,57,4,1,1
40,2024-03-15,73,5,1,1
40,2024-03-16,105,5,1,2
40,2024-03-17,81,4,0,2
40,2024-03-18,95,1,1,2
40,2024-03-19,68,4,1,3
40,2024-03-20,101,7,1,1
40,2024-03-21,131,6,1,3
40,2024-03-22,119,3,1,3
40,2024-03-23,51,6,1,1
40,2024-03-24,63,2,1,1
40,2024-03-25,62,4,1,1
40,2024-03-26,92,7,1,1
40,2024-03-27,56,3,1,0
40,2024-03-28,79,4,1,1
40,2024-03-29,87,1,1,0
40,2024-03-30,131,4,1,0
40,2024-03-31,147,5,1,2
41,2024-01-01,110,6,1,2
41,2024-01-02,138,1,0,1
41,2024-01-03,125,8,0,2
41,2024-01-04,50,5,1,0
41,2024-01-05,94,3,1,2
41,2024-01-06,130,5,1,1
41,2024-01-07,89,9,1,2
41,2024-01-08,134,9,1,3
41,2024-01-09,126,4,1,3
41,2024-01-10,119,3,1,3
41,2024-01-11,105,6,1,2
41,2024-01-12,111,1,1,0
41,2024-01-13,133,6,1,2
41,2024-01-14,139,1,1,3
41,2024-01-15,92,1,1,3
41,2024-01-16,141,0,1,3
41,2024-01-17,77,0,1,2
41,2024-01-18,94,3,1,3
41,2024-01-19,56,8,1,1
41,2024-01-20,142,5,1,0
41,2024-01-21,85,6,1,0
41,2024-01-22,92,3,1,2
41,2024-01-23,64,3,1,3
41,2024-01-24,85,3,1,2
41,2024-01-25,58,8,1,3
41,2024-01-26,83,2,1,3
41,2024-01-27,148,0,1,3
41,2024-01-28,90,4,1,0
41,2024-01-29,133,3,1,0
41,2024-01-30,108,3,1,3
41,2024-01-31,138,3,1,0
41,2024-02-01,119,9,0,0
41,2024-02-02,139,8,1,0
41,2024-02-03,64,7,1,2
41,2024-02-04,128,0,1,1
41,2024-02-05,107,7,1,1
41,2024-02-06,129,6,1,2
41,2024-02-07,78,1,1,1
41,2024-02-08,59,2,1,3
41,2024-02-09,112,3,1,0
41,2024-02-10,96,8,1,1
41,2024-02-11,73,3,1,0
41,2024-02-12,102,9,1,0
41,2024-02-13,101,7,0,0
41,2024-02-14,65,3,1,1
41,2024-02-15,133,0,1,2
41,2024-02-16,107,5,1,1
41,2024-02-17,124,0,1,2
41,2024-02-18,119,0,1,3
41,2024-02-19,92,0,1,0
41,2024-02-20,127,2,1,0
41,2024-02-21,123,2,1,3
41,2024-02-22,111,0,0,2
41,2024-02-23,132,8,1,3
41,2024-02-24,110,6,1,1
41,2024-02-25,145,5,1,3
41,2024-02-26,136,9,1,2
41,2024-02-27,138,2,1,2
41,2024-02-28,94,2,0,3
41,2024-02-29,126,6,1,3
41,2024-03-01,92,9,1,3
41,2024-03-02,64,0,1,3
41,2024-03-03,82,2,1,1
41,2024-03-04,78,5,1,0
41,2024-03-05,119,6,1,3
41,2024-03-06,115,9,1,1
41,2024-03-07,60,3,1,3
41,2024-03-08,143,4,1,3
41,2024-03-09,144,8,1,2
41,2024-03-10,93,0,0,1
41,2024-03-11,132,9,1,0
41,2024-03-12,117,6,1,0
41,2024-03-13,114,8,1,3
41,2024-03-14,145,4,1,2
41,2024-03-15,57,5,1,3
41,2024-03-16,77,7,1,1
41,2024-03-17,67,6,1,2
41,2024-03-18,51,7,1,1
41,2024-03-19,95,1,0,0
41,2024-03-20,51,3,0,0
41,2024-03-21,140,7,1,3
41,2024-03-22,76,7,1,0
41,2024-03-23,146,3,0,2
41,2024-03-24,66,5,1,2
41,2024-03-25,64,8,1,0
41,2024-03-26,122,1,1,2
41,2024-03-27,71,0,1,3
41,2024-03-28,131,0,1,1
41,2024-03-29,140,5,1,0
41,2024-03-30,138,7,1,3
41,2024-03-31,80,0,1,3
42,2024-01-01,96,9,1,0
42,2024-01-02,90,6,1,0
42,2024-01-03,126,4,1,2
42,2024-01-04,95,0,1,3
42,2024-01-05,96,3,1,0
42,2024-01-06,65,7,1,2
42,2024-01-07,57,4,1,3
42,2024-01-08,139,9,1,2
42,2024-01-09,134,5,1,3
42,2024-01-10,123,9,1,0
42,2024-01-11,73,1,1,1
42,2024-01-12,81,9,1,1
42,2024-01-13,101,4,1,2
42,2024-01-14,108,3,1,1
42,2024-01-15,142,1,1,1
42,2024-01-16,58,2,1,2
42,2024-01-17,123,0,1,0
42,2024-01-18,95,4,1,3
42,2024-01-19,112,9,1,3
42,2024-01-20,77,5,1,2
42,2024-01-21,71,0,1,3
42,2024-01-22,51,8,1,2
42,2024-01-23,137,6,1,0
42,2024-01-24,79,4,1,0
42,2024-01-25,79,8,1,2
42,2024-01-26,103,5,1,3
42,2024-01-27,135,5,1,2
42,2024-01-28,105,1,1,3
42,2024-01-29,131,8,1,0
42,2024-01-30,69,0,1,3
42,2024-01-31,89,3,1,2
42,2024-02-01,134,3,1,3
42,2024-02-02,86,4,1,0
42,2024-02-03,135,2,0,3
42,2024-02-04,112,0,1,2
42,2024-02-05,64,3,1,1
42,2024-02-06,62,0,0,0
42,2024-02-07,98,4,1,3
42,2024-02-08,131,1,1,0
42,2024-02-09,124,0,1,0
42,2024-02-10,59,7,1,2
42,2024-02-11,125,8,1,2
42,2024-02-12,96,3,1,0
42,2024-02-13,54,9,1,1
42,2024-02-14,131,9,1,3
42,2024-02-15,60,7,1,0
42,2024-02-16,53,0,1,0
42,2024-02-17,139,2,1,3
42,2024-02-18,71,5,1,1
42,2024-02-19,145,9,1,2
42,2024-02-20,82,2,1,0
42,2024-02-21,56,4,1,2
42,2024-02-22,73,3,1,2
42,2024-02-23,85,6,1,0
42,2024-02-24,121,1,1,2
42,2024-02-25,92,3,1,3
42,2024-02-26,71,9,1,3
42,2024-02-27,110,9,1,2
42,2024-02-28,132,8,1,3
42,2024-02-29,111,9,1,2
42,2024-03-01,127,2,1,0
42,2024-03-02,111,0,1,2
42,2024-03-03,59,7,1,0
42,2024-03-04,106,2,1,3
42,2024-03-05,128,3,1,3
42,2024-03-06,93,5,1,0
42,2024-03-07,78,5,0,0
42,2024-03-08,87,1,1,2
42,2024-03-09,129,2,1,2
42,2024-03-10,116,2,0,3
42,2024-03-11,64,3,1,1
42,2024-03-12,139,3,1,0
42,2024-03-13,138,1,1,3
42,2024-03-14,118,0,1,2
42,2024-03-15,59,3,1,1
42,2024-03-16,88,9,1,1
42,2024-03-17,74,1,1,2
42,2024-03-18,132,7,1,2
42,2024-03-19,75,4,1,2
42,2024-03-20,105,3,1,0
42,2024-03-21,110,8,0,2
42,2024-03-22,102,6,1,3
42,2024-03-23,66,6,1,3
42,2024-03-24,131,1,1,1
42,2024-03-25,131,2,1,3
42,2024-03-26,144,2,0,3
42,2024-03-27,137,0,1,0
42,2024-03-28,115,7,0,3
42,2024-03-29,138,9,1,1
42,2024-03-30,122,1,1,3
42,2024-03-31,80,7,1,0
43,2024-01-01,122,4,1,2
43,2024-01-02,120,5,0,3
43,2024-01-03,97,5,1,2
43,2024-01-04,55,0,1,3
43,2024-01-05,57,0,0,1
43,2024-01-06,73,4,1,0
43,2024-01-07,101,3,1,1
43,2024-01-08,71,6,1,2
43,2024-01-09,120,7,1,2
43,2024-01-10,77,6,1,1
43,2024-01-11,67,5,1,1
43,2024-01-12,131,5,1,2
43,2024-01-13,128,3,1,3
43,2024-01-14,136,8,1,0
43,2024-01-15,107,1,1,1
43,2024-01-16,104,4,1,3
43,2024-01-17,88,6,1,3
43,2024-01-18,71,2,1,0
43,2024-01-19,68,1,1,1
43,2024-01-20,147,7,1,2
43,2024-01-21,84,8,1,2
43,2024-01-22,146,5,1,2
43,2024-01-23,60,6,1,0
43,2024-01-24,58,5,1,0
43,2024-01-25,79,6,1,3
43,2024-01-26,144,3,1,2
43,2024-01-27,127,1,1,1
43,2024-01-28,83,8,1,1
43,2024-01-29,66,5,0,0
43,2024-01-30,137,2,1,2
43,2024-01-31,80,6,0,2
43,2024-02-01,117,0,0,3
43,2024-02-02,69,5,1,0
43,2024-02-03,132,1,1,1
43,2024-02-04,109,2,1,1
43,2024-02-05,96,5,1,2
43,2024-02-06,101,0,1,2
43,2024-02-07,58,2,1,2
43,2024-02-08,96,0,1,2
43,2024-02-09,77,0,1,1
43,2024-02-10,147,3,1,1
43,2024-02-11,138,3,1,2
43,2024-02-12,119,3,1,2
43,2024-02-13,73,3,1,3
43,2024-02-14,70,5,1,1
43,2024-02-15,113,4,1,1
43,2024-02-16,73,0,1,2
43,2024-02-17,145,3,1,0
43,2024-02-18,136,8,1,2
43,2024-02-19,84,1,1,2
43,2024-02-20,134,3,1,3
43,2024-02-21,131,3,1,2
43,2024-02-22,56,6,1,3
43,2024-02-23,146,4,1,2
43,2024-02-24,96,8,1,3
43,2024-02-25,102,2,1,2
43,2024-02-26,90,9,1,3
43,2024-02-27,56,3,1,1
43,2024-02-28,50,5,1,3
43,2024-02-29,119,3,1,3
43,2024-03-01,98,3,1,2
43,2024-03-02,131,8,1,1
43,2024-03-03,144,7,1,2
43,2024-03-04,90,7,0,3
43,2024-03-05,134,9,1,3
43,2024-03-06,108,4,1,3
43,2024-03-07,144,8,1,0
43,2024-03-08,71,9,1,1
43,2024-03-09,113,8,1,2
43,2024-03-10,80,0,1,1
43,2024-03-11,145,2,1,2
43,2024-03-12,140,8,1,1
43,2024-03-13,87,2,1,1
43,2024-03-14,60,2,1,3
43,2024-03-15,105,2,1,3
43,2024-03-16,116,4,1,0
43,2024-03-17,70,3,1,2
43,2024-03-18,51,5,1,3
43,2024-03-19,55,1,1,2
43,2024-03-20,59,9,1,2
43,2024-03-21,134,9,1,0
43,2024-03-22,102,0,1,1
43,2024-03-23,111,1,0,0
43,2024-03-24,114,9,1,3
43,2024-03-25,134,1,1,1
43,2024-03-26,74,1,1,3
43,2024-03-27,115,1,1,2
43,2024-03-28,112,3,1,3
43,2024-03-29,68,2,1,2
43,2024-03-30,82,5,1,2
43,2024-03-31,97,8,1,1
44,2024-01-01,53,6,1,2
44,2024-01-02,59,2,1,3
44,2024-01-03,94,6,0,3
44,2024-01-04,59,8,1,1
44,2024-01-05,103,2,1,2
44,2024-01-06,121,0,1,2
44,2024-01-07,62,2,1,2
44,2024-01-08,68,9,1,0
44,2024-01-09,105,8,1,1
44,2024-01-10,118,1,1,2
44,2024-01-11,89,6,1,3
44,2024-01-12,114,4,1,0
44,2024-01-13,101,5,1,0
44,2024-01-14,73,7,1,1
44,2024-01-15,74,8,1,1
44,2024-01-16,96,5,1,3
44,2024-01-17,69,2,1,3
44,2024-01-18,53,8,0,3
44,2024-01-19,61,8,1,3
44,2024-01-20,74,1,1,1
44,2024-01-21,123,9,0,3
44,2024-01-22,145,5,1,1
44,2024-01-23,142,0,1,2
44,2024-01-24,99,6,1,2
44,2024-01-25,62,3,1,1
44,2024-01-26,139,5,1,1
44,2024-01-27,91,7,1,1
44,2024-01-28,149,3,1,0
44,2024-01-29,144,3,0,3
44,2024-01-30,142,1,1,0
44,2024-01-31,79,3,1,2
44,2024-02-01,95,3,1,1
44,2024-02-02,70,1,1,3
44,2024-02-03,82,4,1,1
44,2024-02-04,111,2,1,0
44,2024-02-05,55,3,1,3
44,2024-02-06,50,0,0,0
44,2024-02-07,98,7,1,2
44,2024-02-08,95,3,1,2
44,2024-02-09,121,4,0,2
44,2024-02-10,96,4,1,1
44,2024-02-11,106,9,1,3
44,2024-02-12,124,5,1,3
44,2024-02-13,136,9,1,0
44,2024-02-14,145,3,1,3
44,2024-02-15,98,4,1,0
44,2024-02-16,74,2,1,2
44,2024-02-17,144,4,1,2
44,2024-02-18,71,6,1,2
44,2024-02-19,107,8,1,0
44,2024-02-20,130,7,1,2
44,2024-02-21,50,4,1,3
44,2024-02-22,148,3,1,2
44,2024-02-23,64,0,0,2
44,2024-02-24,118,1,1,3
44,2024-02-25,58,3,1,2
44,2024-02-26,85,5,1,0
44,2024-02-27,130,1,1,1
44,2024-02-28,132,5,1,0
44,2024-02-29,54,7,1,1
44,2024-03-01,114,0,1,3
44,2024-03-02,60,1,1,0
44,2024-03-03,119,6,1,0
44,2024-03-04,101,5,1,0
44,2024-03-05,112,5,1,3
44,2024-03-06,52,0,0,2
44,2024-03-07,148,4,1,0
44,2024-03-08,128,8,1,0
44,2024-03-09,56,2,1,1
44,2024-03-10,112,7,1,1
44,2024-03-11,126,3,1,1
44,2024-03-12,58,0,1,0
44,2024-03-13,56,2,1,3
44,2024-03-14,146,3,1,0
44,2024-03-15,114,5,1,0
44,2024-03-16,72,5,1,3
44,2024-03-17,105,4,1,2
44,2024-03-18,120,4,1,3
44,2024-03-19,52,0,1,2
44,2024-03-20,95,0,1,3
44,2024-03-21,137,4,1,2
44,2024-03-22,122,1,1,2
44,2024-03-23,67,2,1,2
44,2024-03-24,115,1,1,2
44,2024-03-25,112,2,1,1
44,2024-03-26,77,6,1,2
44,2024-03-27,142,7,0,0
44,2024-03-28,98,1,1,3
44,2024-03-29,121,9,1,2
44,2024-03-30,144,0,1,2
44,2024-03-31,87,9,1,1
45,2024-01-01,59,7,1,3
45,2024-01-02,124,3,1,3
45,2024-01-03,65,4,1,1
45,2024-01-04,70,7,1,1
45,2024-01-05,55,1,0,0
45,2024-01-06,54,8,1,2
45,2024-01-07,69,2,0,3
45,2024-01-08,137,8,1,0
45,2024-01-09,148,3,1,3
45,2024-01-10,52,1,0,1
45,2024-01-11,74,4,1,3
45,2024-01-12,139,7,1,0
45,2024-01-13,98,6,1,0
45,2024-01-14,105,3,1,2
45,2024-01-15,118,2,1,1
45,2024-01-16,53,1,1,3
45,2024-01-17,120,7,1,3
45,2024-01-18,101,6,1,3
45,2024-01-19,127,5,0,1
45,2024-01-20,140,0,1,1
45,2024-01-21,112,9,1,3
45,2024-01-22,144,5,1,0
45,2024-01-23,82,6,1,3
45,2024-01-24,116,5,1,0
45,2024-01-25,130,5,1,3
45,2024-01-26,143,6,1,0
45,2024-01-27,56,5,1,2
45,2024-01-28,50,5,1,2
45,2024-01-29,121,1,1,1
45,2024-01-30,129,1,1,2
45,2024-01-31,50,2,1,0
45,2024-02-01,80,3,1,3
45,2024-02-02,85,1,1,2
45,2024-02-03,59,4,1,0
45,2024-02-04,63,8,1,2
45,2024-02-05,134,1,1,1
45,2024-02-06,109,1,0,0
45,2024-02-07,57,3,1,2
45,2024-02-08,138,4,1,0
45,2024-02-09,101,1,1,3
45,2024-02-10,65,4,1,0
45,2024-02-11,78,4,1,2
45,2024-02-12,78,2,1,0
45,2024-02-13,53,1,1,2
45,2024-02-14,86,7,1,2
45,2024-02-15,53,3,1,1
45,2024-02-16,134,9,1,1
45,2024-02-17,133,7,1,1
45,2024-02-18,145,6,1,1
45,2024-02-19,54,9,1,1
45,2024-02-20,104,3,1,2
45,2024-02-21,97,9,1,0
45,2024-02-22,78,9,1,3
45,2024-02-23,121,0,1,0
45,2024-02-24,111,9,1,2
45,2024-02-25,129,6,1,2
45,2024-02-26,103,9,1,3
45,2024-02-27,102,0,1,3
45,2024-02-28,68,0,0,3
45,2024-02-29,95,0,1,0
45,2024-03-01,78,3,1,3
45,2024-03-02,89,7,1,3
45,2024-03-03,120,8,1,1
45,2024-03-04,67,9,0,3
45,2024-03-05,118,0,1,0
45,2024-03-06,90,1,1,1
45,2024-03-07,73,2,1,0
45,2024-03-08,51,8,0,0
45,2024-03-09,106,8,1,0
45,2024-03-10,67,5,1,0
45,2024-03-11,105,2,1,2
45,2024-03-12,55,4,1,0
45,2024-03-13,71,0,1,3
45,2024-03-14,120,1,1,2
45,2024-03-15,106,1,1,1
45,2024-03-16,73,5,1,1
45,2024-03-17,54,6,1,1
45,2024-03-18,104,6,0,3
45,2024-03-19,93,6,1,3
45,2024-03-20,131,1,0,3
45,2024-03-21,95,4,1,2
45,2024-03-22,118,2,1,1
45,2024-03-23,140,2,1,3
45,2024-03-24,87,8,0,2
45,2024-03-25,100,3,1,2
45,2024-03-26,50,1,1,3
45,2024-03-27,63,0,1,3
45,2024-03-28,148,0,1,3
45,2024-03-29,146,1,1,0
45,2024-03-30,131,5,1,1
45,2024-03-31,104,6,1,2
46,2024-01-01,72,9,1,3
46,2024-01-02,106,8,1,0
46,2024-01-03,146,1,1,1
46,2024-01-04,148,8,1,0
46,2024-01-05,130,8,0,0
46,2024-01-06,112,5,1,2
46,2024-01-07,69,5,1,1
46,2024-01-08,104,4,1,1
